Transaction_ID,Order Date,Delivery Date,Product ID,Product Name,Category,Warehouse,Region,Supplier ID,Supplier Name,Forecast Qty,Actual Demand Qty,Inventory On Hand,Reorder Point,Unit Cost,Lead Time Days,TransportationMode,SalesAmount,CustomerSegment,ForecastVersion
T01883,16/12/2024,2024-12-26,P1014,Shelf,Furniture,Munich WH,Europe,S06,Supplier F,966,1009,453,287,1022.08,10,Sea,1478015.44,Wholesale,V1
T01884,2024-05-23,15/06/2024,P1006,Desk,Furniture,Berlin Warehouse,north america,S05,Supplier E,287,303,632,245,49.95,22,Road,22199.73,Wholesale,V2
T01885,2024-08-15,2024-09-21,P1014,Shelf,Furniture,Berlin WH,NA,S04, Supplier A ,1314,1105,869,429,1368.95,30,Sea,1835193.61,Retail,V2
T01886,2024-03-22,2024-04-13,P1011,Router,Electronics,Hamburg WH,N. America,S06,Supplier F,,368,227,245,1201.77,19,Sea,648705.96,Wholesale,V1
T01887,2025-08-12,22/08/2025,P1003,Tablet,Electronics,BERLIN WH,north america,S07,Supplier G,936,834,757,451,215.67,9,Road,287743.32,Wholesale,V1
T01888,2024-08-16,2024-09-13,P1014,Shelf,Furniture,BERLIN WH,NA,S02,Supplier B,400,489,562,436,741.13,24,Air,488824.13,Wholesale,V3
T01889,2024-09-26,20/10/2024,P1007,Chair,Furniture,Hamburg WH,NA,S06,Supplier F,886,800,433,158,382.29,21,Sea,347001.03,Retail,V1
T01890,2024-07-17,2024-08-22,P1005,Printer,Electronics,Munich WH,North America,S02,Supplier B,,520,846,495,384.79,30,Air,221361.25,Wholesale,V3
T01891,2025-05-10,2025-05-31,P1003,Tablet,Electronics,Munich WH,N. America,S01,Supplier A,455,436,602,251,266.49,18,Sea,170803.52,Retail,V1
T01892,2025-01-07,2025-01-14,P1004,Headphones,Electronics,BERLIN WH,Europe,S07,Supplier G,245,302,884,307,75.14,4,Air,25380.02,Wholesale,V2
T01893,2024-07-26,2024-08-15,P1002,Phone,Electronics,Berlin Warehouse,Europe,S04,Supplier D,442,396,-20,238,658.96,13,Sea,369789.29,Retail,V1
T01894,2025-12-03,21/03/2025,P1008,Monitor,Electronics,BERLIN WH,N. America,S06,Supplier F,655,721,727,173,199.95,2,Road,214694.74,Retail,V2
T01895,2024-03-30,2024-04-19,P1001,Laptop,Electronics,Munich WH,north america,S06,Supplier F,447,423,223,240,751.31,16,Air,487573.56,Wholesale,V3
T01896,2024-03-02,2024-03-06,P1010,Mouse,Electronics,BERLIN WH,N. America,S03,Supplier C,757,700,776,394,810.6,2,Air,893818.21,Wholesale,V2
T01897,2024-06-15,2024-08-07,P1015,Lamp,Home,Hamburg WH,North America,S03,Supplier C,460,477,958,319,1151.08,19,Sea,827873.69,Wholesale,V2
T01898,2025-05-07,2025-08-03,P1008,Monitor,Electronics,Berlin Warehouse,Europe,S05,Supplier E,500,515,552,302,509.34,29,Road,305125.14,Wholesale,V3
T01899,2024-11-12,2025-05-01,P1012,Camera,Electronics,Munich WH,Europe,S05,Supplier E,665,791,1374,427,926.48,22,Sea,1184694.28,Wholesale,V3
T01900,20/09/2025,28/09/2025,P1005,Printer,Electronics,Munich WH,North America,S03,Supplier C,707,734,747,407,1430.55,6,Air,1791131.04,Wholesale,V2
T01901,27/01/2024,2024-01-30,P1003,Tablet,Electronics,BERLIN WH,NA,S01,,389,400,576,170,614.81,3,Road,369624.64,Retail,V3
T01902,2025-10-24,2025-11-02,P1015,Lamp,Electrnics,Berlin WH,NA,S04,Supplier D,684,682,826,187,175.14,9,Sea,203153.34,Retail,V1
T01903,2024-06-01,2024-01-15,P1006,Desk,Furniture,Berlin Warehouse,Europe,S06,Supplier F,392,480,639,396,1063.57,3,Road,865427.31,Retail,V3
T01904,2024-12-04,2024-05-17,P1005,Printer,Electronics,Munich WH,north america,S05,Supplier E,610,589,671,295,952.41,29,Sea,949044.5,Wholesale,V3
T01905,26/09/2025,2025-10-14,P1012,Camera,Electronics,Hamburg WH,Europe,S08,Supplier H,677,583,361,223,1353.43,17,Road,1407300.06,Wholesale,V3
T01906,2024-10-26,2024-11-18,P1011,Router,Electronics,Berlin Warehouse,NA,S07,Supplier G,549,459,1003,226,718.98,25,Road,490953.72,Retail,V2
T01907,2024-10-21,2024-10-29,P1004,Headphones,Electronics,Munich WH,North America,S02,Supplier B,216,261,783,419,1345.56,8,Road,583635.13,Retail,V1
T01908,2024-05-03,19/03/2024,P1003,Tablet,Electronics,Berlin WH,NA,S04,Supplier D,572,545,577,460,625.53,6,Road,435624.76,Retail,V1
T01909,2025-01-21,2025-09-02,P1012,Camera,Electronics,Hamburg WH,NA,S01,Supplier A,561,551,892,196,922.16,18,Sea,591311.33,Retail,V1
T01910,20/07/2025,2025-08-08,P1008,Monitor,Electronics,Hamburg WH,Europe,S06,Supplier F,294,333,670,162,998.73,19,Road,577978.84,Retail,V3
T01911,2025-04-11,2025-03-05,P1003,Tablet,Electronics,BERLIN WH,NA,S03,Supplier C,361,341,591,329,1309.36,17,Road,725023.66,Wholesale,V3
T01912,2025-10-04,2025-10-18,P1005,Printer,Electronics,Munich WH,North America,S08,Supplier H,563,512,972,219,227.3,14,Sea,156387.31,Retail,V3
T01913,2024-04-02,2024-10-05,P1009,Keyboard,Electronics,Munich WH,N. America,S08,Supplier H,619,529,89,345,1313.96,30,Road,830047.97,Retail,V2
T01914,24/02/2024,2024-03-08,P1009,Keyboard,Electronics,Hamburg WH,N. America,S03, Supplier A ,,444,,375,929.86,5,Air,715046.34,Wholesale,V3
T01915,2024-08-08,2024-05-09,P1004,Headphones,Electronics,Munich WH,N. America,S08,Supplier H,808,712,776,261,797.3,20,Air,707229.14,Wholesale,V1
T01916,2024-06-25,2024-07-25,P1003,Tablet,Electronics,Berlin WH,Europe,S04,Supplier D,897,818,997,360,345.43,30,Sea,383667.21,Retail,V3
T01917,2024-11-06,2024-12-06,P1004,Headphones,Electronics,BERLIN WH,NA,S03,Supplier C,925,947,670,271,1137.54,30,Road,1751143.71,Retail,V3
T01918,2025-07-07,2025-07-20,P1004,Headphones,Electronics,Hamburg WH,North America,S06,,647,559,296,434,723.29,11,Sea,712241.37,Wholesale,V3
T01919,2025-05-19,2025-05-31,P1004,Headphones,Electronics,Berlin WH,north america,S03,Supplier C,503,528,991,351,1403.15,11,Sea,1039047.32,Wholesale,V2
T01920,14/08/2025,2025-09-06,P1013,Sofa,Furniture,Berlin Warehouse,Europe,S08,Supplier H,433,423,1115,462,716.35,24,Road,343492.11,Wholesale,V1
T01921,2024-07-10,14/07/2024,P1010,Mouse,Electronics,Berlin WH,NA,S03,Supplier C,499,482,951,375,226,4,Air,120083.53,Wholesale,V3
T01922,2025-05-24,2025-06-13,P1012,Camera,Electronics,Berlin Warehouse,north america,S02,Supplier B,502,598,445,259,1365.15,17,Road,1020870.7,Retail,V1
T01923,2024-06-01,2024-07-01,P1001,Laptop,Electronics,Hamburg WH,North America,S02,Supplier B,349,434,572,218,1162.27,27,Road,863840.31,Retail,V1
T01924,2024-02-08,2024-03-11,P1015,Lamp,Home,Hamburg WH,north america,S01,Supplier A,324,355,809,285,724.37,26,Road,454654.43,Wholesale,V3
T01925,30/05/2025,2025-06-23,P1009,Keyboard,Electronics,BERLIN WH,north america,S08,Supplier H,584,599,473,328,460.81,23,Sea,391718.71,Retail,V1
T01926,14/10/2025,2025-11-08,P1009,Keyboard,Electronics,Berlin Warehouse,North America,S07,Supplier G,493,597,468,181,1433.55,27,Sea,1057043.81,Wholesale,V1
T01927,2025-02-01,2025-09-03,P1011,Router,Electronics,BERLIN WH,North America,S02,Supplier B,614,518,748,443,727.28,29,Sea,606227.34,Retail,V2
T01928,2024-06-15,2024-11-07,P1004,Headphones,Electronics,Munich WH,N. America,S02,Supplier B,353,362,582,161,265.31,26,Road,171668.86,Wholesale,V3
T01929,2024-01-25,2024-02-13,P1002,Phone,Electronic,Munich WH,N. America,S05,Supplier E,548,522,487,251,816.36,17,Air,666282.6,Retail,V1
T01930,13/08/2025,2025-08-29,P1007,Chair,Furniture,Munich WH,Europe,S08,Supplier H,655,717,450,192,1411.46,8,Air,1653079.03,Retail,V1
T01931,2025-02-11,2025-02-17,P1001,Laptop,Electronics,Berlin Warehouse,North America,S03,Supplier C,316,393,543,227,378.64,5,Road,234390,Wholesale,V2
T01932,22/04/2025,2025-05-04,P1013,Sofa,Furniture,Berlin WH,North America,S03,Supplier C,584,506,306,177,1046.76,5,Air,728940.23,Wholesale,V2
T01933,2024-04-17,29/04/2024,P1003,Tablet,Electronics,Berlin WH,Europe,S03,Supplier C,356,409,159,171,958.32,5,Air,531059.69,Wholesale,V3
T01934,2025-06-25,2025-07-10,P1013,Sofa,Furniture,Berlin Warehouse,North America,S08,Supplier H,576,552,849,277,559.02,8,Sea,384783.34,Retail,V2
T01935,24/01/2025,2025-02-03,P1006,Desk,Furniture,Berlin Warehouse,Europe,S04,Supplier D,436,490,1084,424,308.86,2,Road,183997.94,Wholesale,V3
T01936,2024-04-16,2024-04-20,P1003,Tablet,Electronics,BERLIN WH,North America,S05,Supplier E,419,415,880,240,688.29,5,Road,430096.57,Wholesale,V3
T01937,2025-06-21,19/07/2025,P1003,Tablet,Electronics,BERLIN WH,N. America,S06,Supplier F,447,461,691,154,917.17,20,Air,630178.97,Wholesale,V2
T01938,2024-11-05,2024-05-28,P1001,Laptop,Electronic,Berlin WH,North America,S04,Supplier D,405,383,806,337,290.32,13,Air,180728.69,Wholesale,V1
T01939,2025-12-12,2026-01-06,P1010,Mouse,Electronic,Berlin Warehouse,Europe,S08,Supplier H,,1051,457,158,623.63,26,Air,1044451.72,Retail,V2
T01940,14/07/2024,2024-01-08,P1007,Chair,Furniture,BERLIN WH,Europe,S06,Supplier F,612,582,541,431,889.59,12,Sea,697648.33,Retail,V1
T01941,2024-01-28,30/01/2024,P1005,Printer,Electronics,Hamburg WH,North America,S02,Supplier B,791,800,587,229,1053.5,2,Sea,1182943.84,Retail,V2
T01942,2025-09-20,2025-10-14,P1003,Tablet,Electronics,BERLIN WH,North America,S08,Supplier H,503,627,542,268,465.42,999,Air,473983.71,Retail,V2
T01943,2024-03-28,2024-04-03,P1007,Chair,Furniture,Berlin Warehouse,N. America,S07,Supplier G,-505,427,848,452,763.56,2,Air,567924.43,Wholesale,V3
T01944,27/10/2025,2025-10-11,P1015,Lamp,Home,Berlin Warehouse,North America,S02,Supplier B,520,624,940,325,345.59,12,Air,238543.61,Wholesale,V1
T01945,2024-12-09,2024-10-06,P1001,Laptop,Electronics,Hamburg WH,Europe,S02,Supplier B,655,588,1022,158,521.63,21,Road,513303.62,Wholesale,V2
T01946,2025-03-09,2025-03-16,P1015,Lamp,Home,Hamburg WH,north america,S05,Supplier E,450,481,655,468,624.56,4,Road,403783.18,Wholesale,V2
T01947,18/10/2024,2024-11-02,P1007,Chair,Furniture,Berlin WH,N. America,S03,Supplier C,433,461,752,276,1259.12,10,Sea,665640.61,Wholesale,V2
T01948,2024-01-03,2024-05-01,P1002,Phone,Electronics,Munich WH,North America,S01,Supplier A,445,469,573,434,1169.06,3,Air,831836.19,Retail,V1
T01949,26/02/2025,2025-03-18,P1009,Keyboard,Electronics,BERLIN WH,North America,S04,Supplier D,551,651,877,201,1253.15,16,Sea,1300332.28,Retail,V2
T01950,2025-06-12,25/06/2025,P1001,Laptop,Electronic,BERLIN WH,Europe,S01,Supplier A,661,612,746,414,318.52,5,Air,273068.13,Retail,V3
T01951,2024-02-01,2024-02-23,P1014,Shelf,Furniture,Hamburg WH,North America,S02,Supplier B,492,417,697,325,210.29,24,Air,139272.74,Retail,V2
T01952,2025-04-08,25/04/2025,P1002,Phone,Electronics,BERLIN WH,North America,S04,Supplier D,519,444,701,177,1280.72,16,Air,834183.35,Wholesale,V2
T01953,2025-06-27,2025-07-09,P1005,Printer,Electronics,Berlin Warehouse,North America,S08,Supplier H,422,447,622,303,398.03,8,Road,258816.49,Retail,V1
T01954,2024-01-18,2024-02-06,P1010,Mouse,Electronics,Munich WH,NA,S07,Supplier G,588,509,817,243,983.3,13,Sea,717052.19,Wholesale,V3
T01955,15/03/2025,18/03/2025,P1010,Mouse,Electronics,Berlin WH,north america,S05,Supplier E,559,488,990,404,451.53,2,Air,262249.77,Wholesale,V1
T01956,18/11/2025,2025-12-02,P1013,Sofa,Furniture,Hamburg WH,NA,S04,Supplier D,1077,932,971,460,1407.98,14,Sea,1492722.32,Wholesale,V2
T01957,2024-01-06,2024-11-06,P1002,Phone,Electronics,Berlin Warehouse,N. America,S06,Supplier F,227,217,704,449,1194.51,4,Road,336041.53,Wholesale,V1
T01958,2024-02-02,21/02/2024,P1001,Laptop,Electronics,Berlin WH,NA,S05,Supplier E,607,711,820,356,1224.82,15,Sea,1327411.84,Retail,V1
T01959,2024-04-29,2024-05-24,P1001,Laptop,Electronics,Hamburg WH,North America,S08,Supplier H,406,482,801,451,769.62,17,Sea,430334.99,Retail,V1
T01960,2025-11-01,2025-12-03,P1005,Printer,Electronics,Berlin WH,north america,S04,Supplier D,870,919,1108,428,117.45,26,Road,165738.39,Wholesale,V3
T01961,2024-04-01,2024-01-27,P1006,Desk,Furniture,BERLIN WH,N. America,S04,Supplier D,355,305,,491,470.08,24,Air,202847.22,Wholesale,V3
T01962,2025-09-15,2025-10-04,P1009,Keyboard,Electronics,Munich WH,Europe,S01,Supplier A,,588,725,451,574.31,11,Sea,390558.78,Wholesale,V3
T01963,2024-08-17,2024-09-09,P1011,Router,Electronics,Hamburg WH,North America,S02,Supplier B,-878,874,290,251,1047.92,0,Sea,1043042.01,Wholesale,V3
T01964,23/07/2025,2025-08-11,P1012,Camera,Electronics,Berlin WH,N. America,S05,Supplier E,50000,601,557,202,1286.12,15,Air,899976.21,Wholesale,V2
T01965,2024-02-20,2024-02-03,P1008,Monitor,Electronics,Berlin Warehouse,N. America,S08,Supplier H,467,447,962,442,246.27,10,Sea,126189.78,Wholesale,V1
T01966,2024-08-03,2024-08-22,P1012,Camera,Electrnics,Munich WH,Europe,S05,Supplier E,602,651,,448,781.29,20,Air,769100.07,Retail,V3
T01967,2024-09-27,2024-01-10,P1003,Tablet,Electronics,Berlin Warehouse,Europe,S07,Supplier G,806,773,984,488,629.44,999,Air,696587.24,Wholesale,V3
T01968,24/06/2024,2024-06-27,P1002,Phone,Electronics,Berlin WH,NA,S02,Supplier B,568,637,628,360,28.47,3,Air,28217.29,Retail,V1
T01969,13/01/2025,2025-11-02,P1011,Router,Electrnics,Berlin WH,Europe,S08,Supplier H,601,526,658,225,133.56,30,Air,82509.66,Wholesale,V3
T01970,2025-06-04,2025-06-20,P1001,Laptop,Electronics,BERLIN WH,north america,S02,Supplier B,723,795,672,429,1080.86,14,Air,1303053.22,Retail,V1
T01971,2025-07-04,26/04/2025,P1015,Lamp,Home,Munich WH,Europe,S06,Supplier F,459,405,,417,642.03,18,Road,391061.41,Wholesale,V2
T01972,2024-12-01,2024-02-06,P1009,Keyboard,Electronics,BERLIN WH,north america,S03,Supplier C,390,352,,181,660.96,27,Air,287199.78,Wholesale,V2
T01973,2024-11-23,2024-12-22,P1008,Monitor,Electronics,Hamburg WH,north america,S02,Supplier B,999,1081,986,242,493.62,28,Air,713772.07,Wholesale,V3
T01974,16/02/2025,2025-03-11,P1002,Phone,Electronics,Munich WH,NA,S02,Supplier B,528,451,740,230,349.33,18,Air,283550.05,Wholesale,V3
T01975,2025-05-31,28/06/2025,P1003,Tablet,Electronics,Hamburg WH,North America,S08,Supplier H,498,561,545,350,139.65,20,Sea,134159.84,Retail,V3
T01976,2024-12-29,2025-01-27,P1004,Headphones,Electronics,Munich WH,Europe,S02,Supplier B,936,866,963,282,844.46,30,Air,1241070.77,Wholesale,V2
T01977,15/02/2024,2024-03-05,P1008,Monitor,Electronics,Munich WH,north america,S04,Supplier D,526,530,207,240,543.78,17,Air,496868.01,Wholesale,V3
T01978,2025-01-21,2025-02-18,P1006,Desk,Furniture,Hamburg WH,N. America,S02,Supplier B,482,468,638,385,993.09,20,Sea,574559.44,Retail,V3
T01979,2025-03-07,25/03/2025,P1012,Camera,Electronics,Munich WH,N. America,S05,Supplier E,509,567,665,462,1009.17,14,Road,925878.45,Wholesale,V3
T01980,2025-03-15,2025-04-04,P1001,Laptop,Electronics,Berlin Warehouse,North America,S05,Supplier E,50000,584,679,381,697.73,18,Sea,610614.38,Retail,V1
T01981,2025-07-28,2025-03-08,P1006,Desk,Furniture,BERLIN WH,north america,S02,Supplier B,685,595,1115,347,548.2,6,Air,427268.4,Wholesale,V2
T01982,2025-09-07,2025-08-03,P1009,Keyboard,Electronics,Berlin Warehouse,NA,S03,Supplier C,666,637,1018,150,1276.84,18,Road,1168118.38,Wholesale,V3
T01983,2025-12-14,2025-12-21,P1009,Keyboard,Electronics,Berlin Warehouse,NA,S04,Supplier D,1004,858,925,464,1054.01,3,Sea,1157577.64,Wholesale,V1
T01984,2025-06-23,2025-07-02,P1008,Monitor,Electronics,Berlin WH,North America,S02,Supplier B,558,653,1318,367,895.04,2,Sea,771693.2,Retail,V1
T01985,2024-04-25,2024-05-25,P1010,Mouse,Electronics,Berlin Warehouse,N. America,S04,Supplier D,646,604,781,333,548.34,23,Road,483177.75,Wholesale,V1
T01986,2024-08-26,2024-09-23,P1004,Headphones,Electronics,BERLIN WH,N. America,S08,Supplier H,655,727,721,358,1314.97,30,Air,1669963.5,Retail,V2
T01987,2024-11-24,2024-04-12,P1009,Keyboard,Electronics,Berlin Warehouse,NA,S02,Supplier B,921,961,750,355,1430.46,12,Sea,2188406.46,Wholesale,V2
T01988,2024-05-28,2024-06-06,P1005,Printer,Electronics,BERLIN WH,North America,S02,Supplier B,152,149,414,465,241.09,5,Air,51312.15,Wholesale,V2
T01989,29/01/2024,2024-02-26,P1013,Sofa,Furniture,Hamburg WH,Europe,S07,Supplier G,773,691,,355,1418.88,29,Road,1496114.86,Retail,V3
T01990,2024-05-09,2024-06-04,P1012,Camera,Electronics,Munich WH,North America,S05,Supplier E,587,529,664,454,870.15,19,Road,730487.07,Retail,V2
T01991,2025-04-17,2025-04-26,P1014,Shelf,Furniture,Hamburg WH,NA,S03,Supplier C,-496,524,802,199,1075.28,10,Sea,635677.61,Retail,V1
T01992,2024-11-30,2024-12-26,P1010,Mouse,Electrnics,BERLIN WH,north america,S03,Supplier C,633,731,273,351,54.17,22,Sea,47255.26,Retail,V3
T01993,2025-08-18,2025-09-09,P1007,Chair,Furniture,Munich WH,NA,S08,Supplier H,994,832,841,309,532.62,18,Road,673379.99,Retail,V2
T01994,14/12/2024,18/01/2025,P1010,Mouse,Electronics,Berlin WH,North America,S05,Supplier E,848,1015,905,310,1294.65,27,Air,2193410.45,Retail,V3
T01995,2025-09-05,2025-10-12,P1011,Router,Electronics,Hamburg WH,NA,S03,Supplier C,685,683,605,179,807.87,29,Air,710337.05,Wholesale,V3
T01996,2024-02-15,2024-02-03,P1006,Desk,Furniture,Hamburg WH,North America,S02,Supplier B,386,472,881,186,464.34,17,Air,322567.04,Wholesale,V1
T01997,2025-03-07,2025-08-04,P1006,Desk,Furniture,Berlin Warehouse,North America,S04,Supplier D,265,311,540,360,1232.36,24,Road,688840.96,Wholesale,V2
T01998,2025-01-16,31/01/2025,P1010,Mouse,Electronics,Berlin WH,North America,S01,Supplier A,388,371,,344,1083.29,17,Road,552380.48,Wholesale,V1
T01999,2024-01-11,2024-11-06,P1009,Keyboard,Electronics,Hamburg WH,Europe,S05,Supplier E,896,915,921,241,977.08,3,Road,1579714.48,Wholesale,V3
T02000,24/07/2025,2025-08-14,P1010,Mouse,Electronics,Berlin WH,NA,S07,Supplier G,422,456,188,370,1056.28,17,Sea,808418.74,Wholesale,V1
T01861,2025-03-17,2025-03-31,P1005,Printer,Electronics,Berlin Warehouse,NA,S05,Supplier E,398,390,851,177,394.8,9,Air,272366.45,Wholesale,V2
T00354,2025-12-15,2026-01-11,P1006,Desk,Furniture,Berlin Warehouse,north america,S01,,842,836,892,330,462.11,20,Air,679341.21,Wholesale,V3
T01334,15/12/2025,2026-04-01,P1008,Monitor,Electronics,Munich WH,NA,S05,Supplier E,567,688,772,197,260.5,17,Sea,309434.48,Wholesale,V3
T00906,2024-03-02,2024-03-23,P1003,Tablet,Electronics,BERLIN WH,NA,S05,Supplier E,619,570,679,449,1396.64,15,Road,1169696.62,Retail,V1
T01290,20/07/2025,2025-07-31,P1002,Phone,Electronics,Munich WH,N. America,S01,Supplier A,520,461,835,415,787.12,8,Air,516449.07,Wholesale,V3
T01274,2024-01-27,2024-02-20,P1006,Desk,Furniture,Hamburg WH,north america,S04,Supplier D,50000,448,723,294,249.17,20,Air,137084.52,Wholesale,V2
T00939,2025-11-11,2025-03-12,P1008,Monitor,Electronics,Munich WH,N. America,S03,Supplier C,992,1037,-20,459,920.15,20,Road,1346562.14,Wholesale,V2
T01732,26/04/2024,2024-05-07,P1013,Sofa,Furniture,Munich WH,Europe,S08,Supplier H,421,438,822,322,546.32,5,Road,395711.51,Retail,V2
T00066,14/11/2024,2024-12-12,P1002,Phone,Electronics,Hamburg WH,Europe,S01,Supplier A,1006,977,731,309,594.49,20,Road,900441.19,Retail,V1
T01324,2025-10-09,2025-11-03,P1008,Monitor,Electronics,Munich WH,North America,S08,Supplier H,609,601,381,238,1417.18,17,Air,1173161.22,Wholesale,V1
T00057,2024-08-24,2024-09-01,P1007,Chair,Furniture,Hamburg WH,NA,S03,Supplier C,509,456,746,259,420.83,4,Road,270054.89,Wholesale,V2
T01293,2024-04-11,2024-12-01,P1001,Laptop,Electronics,Berlin WH,NA,S04,Supplier D,788,794,498,473,1332.51,26,Road,1444021.88,Retail,V2
T01119,2025-04-07,2025-04-23,P1014,Shelf,Furniture,BERLIN WH,N. America,S07,Supplier G,385,401,395,418,95.81,8,Air,55615.01,Retail,V2
T00585,2025-10-02,2025-10-10,P1005,Printer,Electronics,BERLIN WH,Europe,S04,Supplier D,601,622,1222,406,654.84,10,Air,602262.92,Wholesale,V1
T00375,2025-04-12,2026-01-04,P1014,Shelf,Furniture,Hamburg WH,NA,S08,Supplier H,50000,1005,680,443,756.76,30,Air,892750.34,Wholesale,V3
T00276,17/11/2024,2024-12-06,P1003,Tablet,Electronics,Hamburg WH,north america,S07,Supplier G,790,783,837,313,1069.39,11,Air,983709.66,Wholesale,V2
T00747,2024-05-06,2024-06-06,P1015,Lamp,Home,Berlin Warehouse,NA,S04,,443,527,861,450,615,30,Air,521892.49,Retail,V1
T00129,2024-10-08,2024-04-11,P1010,Mouse,Electronics,BERLIN WH,Europe,S06,Supplier F,190,203,500,345,1395.7,21,Road,476395.7,Wholesale,V1
T01647,2024-11-10,2024-11-05,P1007,Chair,Furniture,BERLIN WH,north america,S05,Supplier E,608,518,-20,387,1295.99,22,Road,1156280.64,Wholesale,V2
T01853,2025-07-22,24/08/2025,P1013,Sofa,Furniture,Hamburg WH,Europe,S02,Supplier B,430,361,204,401,151.18,25,Air,95265.74,Retail,V3
T00675,2025-11-29,29/12/2025,P1005,Printer,Electronics,Berlin WH,NA,S07,Supplier G,933,877,292,178,1131.74,22,Road,1615558.42,Wholesale,V1
T01665,25/08/2024,2024-09-23,P1002,Phone,Electronics,Hamburg WH,N. America,S02,Supplier B,730,721,491,359,414.24,24,Road,516579.64,Wholesale,V3
T01982,2025-09-07,2025-08-03,P1009,Keyboard,Electronics,Berlin Warehouse,NA,S03,Supplier C,666,637,1018,150,1276.84,18,Road,1168118.38,Wholesale,V3
T01084,2025-04-02,2025-04-14,P1012,Camera,Electronics,Hamburg WH,NA,S08,Supplier H,140,128,,184,216.06,5,Air,41008.97,Retail,V2
T01923,2024-06-01,2024-07-01,P1001,Laptop,Electronics,Hamburg WH,North America,S02,Supplier B,349,434,572,218,1162.27,27,Road,863840.31,Retail,V1
T00100,2025-01-25,2025-01-28,P1007,Chair,Furniture,Munich WH,north america,S03,Supplier C,586,529,1211,403,789.84,3,Sea,708852.03,Retail,V2
T01180,2024-10-01,28/01/2024,P1010,Mouse,Electronics,Hamburg WH,N. America,S06,Supplier F,514,514,490,392,233.77,20,Sea,169355.94,Retail,V1
T00965,2024-01-07,13/01/2024,P1002,Phone,Electronics,Berlin Warehouse,N. America,S08,Supplier H,556,533,702,185,569.04,8,Air,497562.84,Retail,V1
T00793,14/07/2025,2025-05-08,P1012,Camera,Electronics,Berlin WH,N. America,S06,Supplier F,512,617,173,382,26.2,24,Road,25368.43,Wholesale,V3
T00030,2025-08-31,2025-09-30,P1001,Laptop,Electronics,Munich WH,north america,S02,Supplier B,,868,1048,364,153.63,23,Sea,224657.73,Wholesale,V1
T00629,17/10/2024,2024-10-23,P1010,Mouse,Electronics,Munich WH,NA,S04,Supplier D,,546,648,237,897.4,4,Road,660712.73,Wholesale,V1
T00945,2024-11-29,2024-10-12,P1007,Chair,Furniture,Munich WH,North America,S08,Supplier H,1090,974,1109,234,1299.26,10,Sea,1796754.82,Retail,V1
